Lon,Lat,Speciesrichness
154.5,-14.96599,44
154.5,-13.93326,44
154.5,-12.90513,47
154.5,-11.88122,855
154.5,-10.86114,868
154.5,-9.84453,879
154.5,-8.83105,134
154.5,-7.82034,965
154.5,-6.81208,892
154.5,-5.80593,914
154.5,-4.80158,930
154.5,-3.79871,930
154.5,-2.797,889
154.5,-1.79614,128
154.5,-0.79584,58
154.5,0.20423,130
154.5,1.20435,543
154.5,2.20485,123
154.5,3.20602,65
154.5,4.20816,625
154.5,5.2116,703
154.5,6.21665,670
154.5,7.22362,646
154.5,8.23284,630
154.5,9.24464,105
154.5,10.25936,119
154.5,11.27734,53
154.5,12.29894,103
154.5,13.32453,100
154.5,14.35449,102
154.5,15.38921,75
154.5,16.4291,87
154.5,17.47459,87
154.5,18.52613,87
154.5,19.58417,120
154.5,20.64921,86
154.5,21.72177,88
154.5,22.80239,86
154.5,23.89166,160
154.5,24.99018,188
154.5,26.09861,89
154.5,27.21765,87
154.5,28.34806,88
154.5,29.49063,115
154.5,30.64625,39
154.5,31.81585,53
154.5,33.00047,40
154.5,34.20122,42
154.5,35.41933,40
154.5,36.65617,40
154.5,37.91321,41
154.5,39.19213,37
154.5,40.49479,37
154.5,41.82327,30
154.5,43.17993,30
154.5,44.56747,90
154.5,45.98897,38
154.5,47.448,66
154.5,48.94875,68
154.5,50.49615,39
154.5,52.09608,21
154.5,53.75572,22
154.5,55.48388,28
154.5,57.29166,22
154.5,59.19334,NaN
154.5,61.20787,NaN
154.5,63.36129,NaN
154.5,65.69124,NaN
154.5,68.25572,NaN
154.5,71.15352,12
154.5,74.58264,5
154.5,79.11166,79
155.5,-77.04822,NaN
155.5,-73.09689,NaN
155.5,-69.92046,NaN
155.5,-67.17492,22
155.5,-64.71517,84
155.5,-62.46289,27
155.5,-60.36995,35
155.5,-58.40418,44
155.5,-56.54284,51
155.5,-54.7691,48
155.5,-53.07012,35
155.5,-51.43583,61
155.5,-49.85814,53
155.5,-48.33045,44
155.5,-46.84729,49
155.5,-45.40405,54
155.5,-43.99682,66
155.5,-42.62225,41
155.5,-41.2774,46
155.5,-39.95974,54
155.5,-38.66701,49
155.5,-37.39724,33
155.5,-36.14864,53
155.5,-34.91962,89
155.5,-33.70876,88
155.5,-32.51474,84
155.5,-31.33638,69
155.5,-30.17261,53
155.5,-29.02243,129
155.5,-27.88493,145
155.5,-26.75926,58
155.5,-25.64464,71
155.5,-24.54034,71
155.5,-23.44568,148
155.5,-22.36001,215
155.5,-21.28275,418
155.5,-20.21333,98
155.5,-19.1512,48
155.5,-18.09588,103
155.5,-17.04687,685
155.5,-16.00372,46
155.5,-14.96599,66
155.5,-13.93326,44
155.5,-12.90513,46
155.5,-11.88122,53
155.5,-10.86114,869
155.5,-9.84453,58
155.5,-8.83105,84
155.5,-7.82034,907
155.5,-6.81208,NaN
155.5,-5.80593,936
155.5,-4.80158,980
155.5,-3.79871,835
155.5,-2.797,837
155.5,-1.79614,78
155.5,-0.79584,88
155.5,0.20423,89
155.5,1.20435,64
155.5,2.20485,89
155.5,3.20602,90
155.5,4.20816,57
155.5,5.2116,54
155.5,6.21665,42
155.5,7.22362,649
155.5,8.23284,633
155.5,9.24464,52
155.5,10.25936,53
155.5,11.27734,89
155.5,12.29894,39
155.5,13.32453,40
155.5,14.35449,39
155.5,15.38921,125
155.5,16.4291,41
155.5,17.47459,44
155.5,18.52613,43
155.5,19.58417,58
155.5,20.64921,40
155.5,21.72177,42
155.5,22.80239,43
155.5,23.89166,180
155.5,24.99018,37
155.5,26.09861,38
155.5,27.21765,38
155.5,28.34806,47
155.5,29.49063,71
155.5,30.64625,38
155.5,31.81585,38
155.5,33.00047,38
155.5,34.20122,39
155.5,35.41933,39
155.5,36.65617,40
155.5,37.91321,41
155.5,39.19213,46
155.5,40.49479,33
155.5,41.82327,61
155.5,43.17993,27
155.5,44.56747,38
155.5,45.98897,37
155.5,47.448,37
155.5,48.94875,60
155.5,50.49615,NaN
155.5,52.09608,31
155.5,53.75572,18
155.5,55.48388,NaN
155.5,57.29166,36
155.5,59.19334,25
155.5,61.20787,NaN
155.5,63.36129,NaN
155.5,65.69124,NaN
155.5,68.25572,NaN
155.5,71.15352,6
155.5,74.58264,11
155.5,79.11166,68
156.5,-77.04822,NaN
156.5,-73.09689,NaN
156.5,-69.92046,NaN
156.5,-67.17492,20
156.5,-64.71517,28
156.5,-62.46289,34
156.5,-60.36995,92
156.5,-58.40418,36
156.5,-56.54284,43
156.5,-54.7691,43
156.5,-53.07012,49
156.5,-51.43583,56
156.5,-49.85814,38
156.5,-48.33045,34
156.5,-46.84729,58
156.5,-45.40405,38
156.5,-43.99682,39
156.5,-42.62225,37
156.5,-41.2774,42
156.5,-39.95974,57
156.5,-38.66701,56
156.5,-37.39724,84
156.5,-36.14864,109
156.5,-34.91962,70
156.5,-33.70876,69
156.5,-32.51474,119
156.5,-31.33638,80
156.5,-30.17261,77
156.5,-29.02243,65
156.5,-27.88493,112
156.5,-26.75926,71
156.5,-25.64464,65
156.5,-24.54034,66
156.5,-23.44568,96
156.5,-22.36001,98
156.5,-21.28275,65
156.5,-20.21333,55
156.5,-19.1512,54
156.5,-18.09588,158
156.5,-17.04687,165
156.5,-16.00372,45
156.5,-14.96599,45
156.5,-13.93326,45
156.5,-12.90513,70
156.5,-11.88122,49
156.5,-10.86114,52
156.5,-9.84453,53
156.5,-8.83105,911
156.5,-7.82034,NaN
156.5,-6.81208,NaN
156.5,-5.80593,894
156.5,-4.80158,819
156.5,-3.79871,133
156.5,-2.797,68
156.5,-1.79614,41
156.5,-0.79584,57
156.5,0.20423,63
156.5,1.20435,40
156.5,2.20485,60
156.5,3.20602,110
156.5,4.20816,42
156.5,5.2116,590
156.5,6.21665,590
156.5,7.22362,42
156.5,8.23284,42
156.5,9.24464,42
156.5,10.25936,41
156.5,11.27734,40
156.5,12.29894,38
156.5,13.32453,194
156.5,14.35449,38
156.5,15.38921,38
156.5,16.4291,38
156.5,17.47459,38
156.5,18.52613,188
156.5,19.58417,40
156.5,20.64921,56
156.5,21.72177,37
156.5,22.80239,39
156.5,23.89166,39
156.5,24.99018,37
156.5,26.09861,38
156.5,27.21765,38
156.5,28.34806,39
156.5,29.49063,39
156.5,30.64625,38
156.5,31.81585,43
156.5,33.00047,39
156.5,34.20122,41
156.5,35.41933,39
156.5,36.65617,39
156.5,37.91321,41
156.5,39.19213,38
156.5,40.49479,33
156.5,41.82327,30
156.5,43.17993,26
156.5,44.56747,34
156.5,45.98897,32
156.5,47.448,38
156.5,48.94875,52
156.5,50.49615,NaN
156.5,52.09608,NaN
156.5,53.75572,NaN
156.5,55.48388,NaN
156.5,57.29166,NaN
156.5,59.19334,19
156.5,61.20787,NaN
156.5,63.36129,NaN
156.5,65.69124,NaN
156.5,68.25572,NaN
156.5,71.15352,NaN
156.5,74.58264,4
156.5,79.11166,49
157.5,-77.04822,NaN
157.5,-73.09689,NaN
157.5,-69.92046,NaN
157.5,-67.17492,19
157.5,-64.71517,22
157.5,-62.46289,25
157.5,-60.36995,28
157.5,-58.40418,32
157.5,-56.54284,41
157.5,-54.7691,56
157.5,-53.07012,78
157.5,-51.43583,36
157.5,-49.85814,34
157.5,-48.33045,30
157.5,-46.84729,37
157.5,-45.40405,65
157.5,-43.99682,38
157.5,-42.62225,37
157.5,-41.2774,44
157.5,-39.95974,55
157.5,-38.66701,46
157.5,-37.39724,72
157.5,-36.14864,50
157.5,-34.91962,111
157.5,-33.70876,113
157.5,-32.51474,73
157.5,-31.33638,65
157.5,-30.17261,72
157.5,-29.02243,68
157.5,-27.88493,66
157.5,-26.75926,70
157.5,-25.64464,64
157.5,-24.54034,62
157.5,-23.44568,55
157.5,-22.36001,48
157.5,-21.28275,125
157.5,-20.21333,241
157.5,-19.1512,648
157.5,-18.09588,81
157.5,-17.04687,47
157.5,-16.00372,46
157.5,-14.96599,48
157.5,-13.93326,47
157.5,-12.90513,68
157.5,-11.88122,50
157.5,-10.86114,52
157.5,-9.84453,880
157.5,-8.83105,NaN
157.5,-7.82034,948
157.5,-6.81208,918
157.5,-5.80593,888
157.5,-4.80158,208
157.5,-3.79871,210
157.5,-2.797,42
157.5,-1.79614,62
157.5,-0.79584,211
157.5,0.20423,39
157.5,1.20435,60
157.5,2.20485,41
157.5,3.20602,42
157.5,4.20816,42
157.5,5.2116,591
157.5,6.21665,632
157.5,7.22362,671
157.5,8.23284,274
157.5,9.24464,42
157.5,10.25936,40
157.5,11.27734,39
157.5,12.29894,38
157.5,13.32453,38
157.5,14.35449,38
157.5,15.38921,41
157.5,16.4291,38
157.5,17.47459,38
157.5,18.52613,38
157.5,19.58417,37
157.5,20.64921,53
157.5,21.72177,164
157.5,22.80239,41
157.5,23.89166,43
157.5,24.99018,37
157.5,26.09861,38
157.5,27.21765,39
157.5,28.34806,38
157.5,29.49063,38
157.5,30.64625,38
157.5,31.81585,168
157.5,33.00047,204
157.5,34.20122,38
157.5,35.41933,42
157.5,36.65617,40
157.5,37.91321,47
157.5,39.19213,44
157.5,40.49479,33
157.5,41.82327,32
157.5,43.17993,27
157.5,44.56747,29
157.5,45.98897,31
157.5,47.448,32
157.5,48.94875,36
157.5,50.49615,59
157.5,52.09608,NaN
157.5,53.75572,NaN
157.5,55.48388,NaN
157.5,57.29166,NaN
157.5,59.19334,25
157.5,61.20787,17
157.5,63.36129,NaN
157.5,65.69124,NaN
157.5,68.25572,NaN
157.5,71.15352,NaN
157.5,74.58264,13
157.5,79.11166,48
158.5,-77.04822,NaN
158.5,-73.09689,NaN
158.5,-69.92046,NaN
158.5,-67.17492,20
158.5,-64.71517,23
158.5,-62.46289,97
158.5,-60.36995,46
158.5,-58.40418,40
158.5,-56.54284,72
158.5,-54.7691,233
158.5,-53.07012,88
158.5,-51.43583,25
158.5,-49.85814,30
158.5,-48.33045,31
158.5,-46.84729,36
158.5,-45.40405,37
158.5,-43.99682,54
158.5,-42.62225,36
158.5,-41.2774,42
158.5,-39.95974,47
158.5,-38.66701,44
158.5,-37.39724,50
158.5,-36.14864,48
158.5,-34.91962,107
158.5,-33.70876,107
158.5,-32.51474,290
158.5,-31.33638,322
158.5,-30.17261,100
158.5,-29.02243,104
158.5,-27.88493,108
158.5,-26.75926,72
158.5,-25.64464,60
158.5,-24.54034,113
158.5,-23.44568,56
158.5,-22.36001,90
158.5,-21.28275,799
158.5,-20.21333,714
158.5,-19.1512,667
158.5,-18.09588,666
158.5,-17.04687,44
158.5,-16.00372,45
158.5,-14.96599,45
158.5,-13.93326,47
158.5,-12.90513,47
158.5,-11.88122,50
158.5,-10.86114,76
158.5,-9.84453,871
158.5,-8.83105,900
158.5,-7.82034,NaN
158.5,-6.81208,930
158.5,-5.80593,721
158.5,-4.80158,713
158.5,-3.79871,705
158.5,-2.797,41
158.5,-1.79614,152
158.5,-0.79584,172
158.5,0.20423,64
158.5,1.20435,42
158.5,2.20485,41
158.5,3.20602,41
158.5,4.20816,68
158.5,5.2116,42
158.5,6.21665,698
158.5,7.22362,654
158.5,8.23284,219
158.5,9.24464,40
158.5,10.25936,40
158.5,11.27734,40
158.5,12.29894,39
158.5,13.32453,38
158.5,14.35449,38
158.5,15.38921,38
158.5,16.4291,38
158.5,17.47459,38
158.5,18.52613,38
158.5,19.58417,43
158.5,20.64921,39
158.5,21.72177,71
158.5,22.80239,38
158.5,23.89166,41
158.5,24.99018,47
158.5,26.09861,38
158.5,27.21765,38
158.5,28.34806,38
158.5,29.49063,37
158.5,30.64625,38
158.5,31.81585,157
158.5,33.00047,156
158.5,34.20122,42
158.5,35.41933,41
158.5,36.65617,90
158.5,37.91321,40
158.5,39.19213,39
158.5,40.49479,35
158.5,41.82327,29
158.5,43.17993,27
158.5,44.56747,30
158.5,45.98897,28
158.5,47.448,29
158.5,48.94875,63
158.5,50.49615,40
158.5,52.09608,NaN
158.5,53.75572,NaN
158.5,55.48388,NaN
158.5,57.29166,NaN
158.5,59.19334,23
158.5,61.20787,20
158.5,63.36129,NaN
158.5,65.69124,NaN
158.5,68.25572,NaN
158.5,71.15352,11
158.5,74.58264,11
158.5,79.11166,48
159.5,-77.04822,NaN
159.5,-73.09689,NaN
159.5,-69.92046,NaN
159.5,-67.17492,16
159.5,-64.71517,26
159.5,-62.46289,103
159.5,-60.36995,27
159.5,-58.40418,33
159.5,-56.54284,68
159.5,-54.7691,110
159.5,-53.07012,67
159.5,-51.43583,35
159.5,-49.85814,28
159.5,-48.33045,32
159.5,-46.84729,39
159.5,-45.40405,39
159.5,-43.99682,37
159.5,-42.62225,61
159.5,-41.2774,45
159.5,-39.95974,65
159.5,-38.66701,48
159.5,-37.39724,73
159.5,-36.14864,79
159.5,-34.91962,50
159.5,-33.70876,97
159.5,-32.51474,317
159.5,-31.33638,195
159.5,-30.17261,143
159.5,-29.02243,147
159.5,-27.88493,151
159.5,-26.75926,154
159.5,-25.64464,204
159.5,-24.54034,276
159.5,-23.44568,168
159.5,-22.36001,248
159.5,-21.28275,609
159.5,-20.21333,680
159.5,-19.1512,681
159.5,-18.09588,668
159.5,-17.04687,45
159.5,-16.00372,46
159.5,-14.96599,46
159.5,-13.93326,47
159.5,-12.90513,55
159.5,-11.88122,806
159.5,-10.86114,832
159.5,-9.84453,860
159.5,-8.83105,888
159.5,-7.82034,909
159.5,-6.81208,905
159.5,-5.80593,724
159.5,-4.80158,718
159.5,-3.79871,710
159.5,-2.797,39
159.5,-1.79614,40
159.5,-0.79584,118
159.5,0.20423,74
159.5,1.20435,41
159.5,2.20485,65
159.5,3.20602,68
159.5,4.20816,41
159.5,5.2116,41
159.5,6.21665,305
159.5,7.22362,308
159.5,8.23284,41
159.5,9.24464,47
159.5,10.25936,58
159.5,11.27734,41
159.5,12.29894,39
159.5,13.32453,38
159.5,14.35449,45
159.5,15.38921,38
159.5,16.4291,38
159.5,17.47459,39
159.5,18.52613,39
159.5,19.58417,40
159.5,20.64921,40
159.5,21.72177,52
159.5,22.80239,38
159.5,23.89166,39
159.5,24.99018,162
159.5,26.09861,39
159.5,27.21765,38
159.5,28.34806,38
159.5,29.49063,37
159.5,30.64625,39
159.5,31.81585,46
159.5,33.00047,37
159.5,34.20122,54
159.5,35.41933,39
159.5,36.65617,40
159.5,37.91321,40
159.5,39.19213,79
159.5,40.49479,40
159.5,41.82327,28
159.5,43.17993,23
159.5,44.56747,28
159.5,45.98897,92
159.5,47.448,30
159.5,48.94875,38
159.5,50.49615,29
159.5,52.09608,41
159.5,53.75572,NaN
159.5,55.48388,NaN
159.5,57.29166,NaN
159.5,59.19334,22
159.5,61.20787,19
159.5,63.36129,NaN
159.5,65.69124,NaN
159.5,68.25572,NaN
159.5,71.15352,17
159.5,74.58264,3
159.5,79.11166,70
160.5,-77.04822,NaN
160.5,-73.09689,NaN
160.5,-69.92046,NaN
160.5,-67.17492,22
160.5,-64.71517,118
160.5,-62.46289,29
160.5,-60.36995,27
160.5,-58.40418,59
160.5,-56.54284,78
160.5,-54.7691,42
160.5,-53.07012,69
160.5,-51.43583,35
160.5,-49.85814,29
160.5,-48.33045,33
160.5,-46.84729,39
160.5,-45.40405,58
160.5,-43.99682,38
160.5,-42.62225,46
160.5,-41.2774,44
160.5,-39.95974,69
160.5,-38.66701,58
160.5,-37.39724,53
160.5,-36.14864,84
160.5,-34.91962,52
160.5,-33.70876,74
160.5,-32.51474,256
160.5,-31.33638,53
160.5,-30.17261,69
160.5,-29.02243,71
160.5,-27.88493,63
160.5,-26.75926,73
160.5,-25.64464,55
160.5,-24.54034,112
160.5,-23.44568,87
160.5,-22.36001,58
160.5,-21.28275,125
160.5,-20.21333,712
160.5,-19.1512,673
160.5,-18.09588,440
160.5,-17.04687,45
160.5,-16.00372,48
160.5,-14.96599,46
160.5,-13.93326,53
160.5,-12.90513,772
160.5,-11.88122,796
160.5,-10.86114,820
160.5,-9.84453,NaN
160.5,-8.83105,877
160.5,-7.82034,926
160.5,-6.81208,362
160.5,-5.80593,746
160.5,-4.80158,718
160.5,-3.79871,370
160.5,-2.797,39
160.5,-1.79614,113
160.5,-0.79584,40
160.5,0.20423,42
160.5,1.20435,134
160.5,2.20485,40
160.5,3.20602,40
160.5,4.20816,40
160.5,5.2116,45
160.5,6.21665,584
160.5,7.22362,481
160.5,8.23284,40
160.5,9.24464,543
160.5,10.25936,547
160.5,11.27734,41
160.5,12.29894,40
160.5,13.32453,39
160.5,14.35449,38
160.5,15.38921,38
160.5,16.4291,39
160.5,17.47459,39
160.5,18.52613,40
160.5,19.58417,40
160.5,20.64921,40
160.5,21.72177,39
160.5,22.80239,38
160.5,23.89166,48
160.5,24.99018,38
160.5,26.09861,39
160.5,27.21765,39
160.5,28.34806,38
160.5,29.49063,39
160.5,30.64625,38
160.5,31.81585,38
160.5,33.00047,38
160.5,34.20122,47
160.5,35.41933,39
160.5,36.65617,39
160.5,37.91321,45
160.5,39.19213,41
160.5,40.49479,32
160.5,41.82327,28
160.5,43.17993,24
160.5,44.56747,30
160.5,45.98897,24
160.5,47.448,32
160.5,48.94875,37
160.5,50.49615,34
160.5,52.09608,33
160.5,53.75572,39
160.5,55.48388,NaN
160.5,57.29166,NaN
160.5,59.19334,NaN
160.5,61.20787,NaN
160.5,63.36129,NaN
160.5,65.69124,NaN
160.5,68.25572,NaN
160.5,71.15352,13
160.5,74.58264,5
160.5,79.11166,24
161.5,-77.04822,NaN
161.5,-73.09689,NaN
161.5,-69.92046,58
161.5,-67.17492,24
161.5,-64.71517,99
161.5,-62.46289,92
161.5,-60.36995,24
161.5,-58.40418,26
161.5,-56.54284,57
161.5,-54.7691,33
161.5,-53.07012,28
161.5,-51.43583,49
161.5,-49.85814,29
161.5,-48.33045,36
161.5,-46.84729,53
161.5,-45.40405,41
161.5,-43.99682,39
161.5,-42.62225,40
161.5,-41.2774,41
161.5,-39.95974,49
161.5,-38.66701,48
161.5,-37.39724,53
161.5,-36.14864,81
161.5,-34.91962,52
161.5,-33.70876,90
161.5,-32.51474,101
161.5,-31.33638,49
161.5,-30.17261,69
161.5,-29.02243,100
161.5,-27.88493,93
161.5,-26.75926,71
161.5,-25.64464,328
161.5,-24.54034,81
161.5,-23.44568,58
161.5,-22.36001,50
161.5,-21.28275,589
161.5,-20.21333,129
161.5,-19.1512,59
161.5,-18.09588,50
161.5,-17.04687,45
161.5,-16.00372,47
161.5,-14.96599,46
161.5,-13.93326,47
161.5,-12.90513,57
161.5,-11.88122,785
161.5,-10.86114,808
161.5,-9.84453,NaN
161.5,-8.83105,866
161.5,-7.82034,907
161.5,-6.81208,234
161.5,-5.80593,66
161.5,-4.80158,40
161.5,-3.79871,38
161.5,-2.797,38
161.5,-1.79614,38
161.5,-0.79584,93
161.5,0.20423,99
161.5,1.20435,68
161.5,2.20485,40
161.5,3.20602,40
161.5,4.20816,40
161.5,5.2116,41
161.5,6.21665,307
161.5,7.22362,336
161.5,8.23284,41
161.5,9.24464,354
161.5,10.25936,576
161.5,11.27734,563
161.5,12.29894,561
161.5,13.32453,39
161.5,14.35449,39
161.5,15.38921,39
161.5,16.4291,39
161.5,17.47459,39
161.5,18.52613,38
161.5,19.58417,38
161.5,20.64921,342
161.5,21.72177,38
161.5,22.80239,40
161.5,23.89166,38
161.5,24.99018,38
161.5,26.09861,40
161.5,27.21765,39
161.5,28.34806,39
161.5,29.49063,38
161.5,30.64625,37
161.5,31.81585,39
161.5,33.00047,39
161.5,34.20122,38
161.5,35.41933,47
161.5,36.65617,38
161.5,37.91321,39
161.5,39.19213,38
161.5,40.49479,33
161.5,41.82327,27
161.5,43.17993,24
161.5,44.56747,25
161.5,45.98897,27
161.5,47.448,26
161.5,48.94875,29
161.5,50.49615,37
161.5,52.09608,55
161.5,53.75572,31
161.5,55.48388,NaN
161.5,57.29166,NaN
161.5,59.19334,NaN
161.5,61.20787,NaN
161.5,63.36129,NaN
161.5,65.69124,NaN
161.5,68.25572,NaN
161.5,71.15352,9
161.5,74.58264,12
161.5,79.11166,60
162.5,-77.04822,NaN
162.5,-73.09689,NaN
162.5,-69.92046,29
162.5,-67.17492,41
162.5,-64.71517,33
162.5,-62.46289,14
162.5,-60.36995,24
162.5,-58.40418,25
162.5,-56.54284,41
162.5,-54.7691,31
162.5,-53.07012,37
162.5,-51.43583,13
162.5,-49.85814,31
162.5,-48.33045,33
162.5,-46.84729,45
162.5,-45.40405,57
162.5,-43.99682,43
162.5,-42.62225,72
162.5,-41.2774,42
162.5,-39.95974,48
162.5,-38.66701,48
162.5,-37.39724,28
162.5,-36.14864,31
162.5,-34.91962,60
162.5,-33.70876,37
162.5,-32.51474,39
162.5,-31.33638,70
162.5,-30.17261,49
162.5,-29.02243,52
162.5,-27.88493,59
162.5,-26.75926,56
162.5,-25.64464,79
162.5,-24.54034,98
162.5,-23.44568,68
162.5,-22.36001,72
162.5,-21.28275,73
162.5,-20.21333,807
162.5,-19.1512,84
162.5,-18.09588,735
162.5,-17.04687,64
162.5,-16.00372,50
162.5,-14.96599,47
162.5,-13.93326,59
162.5,-12.90513,90
162.5,-11.88122,772
162.5,-10.86114,793
162.5,-9.84453,818
162.5,-8.83105,853
162.5,-7.82034,862
162.5,-6.81208,43
162.5,-5.80593,41
162.5,-4.80158,38
162.5,-3.79871,38
162.5,-2.797,38
162.5,-1.79614,38
162.5,-0.79584,38
162.5,0.20423,42
162.5,1.20435,39
162.5,2.20485,40
162.5,3.20602,40
162.5,4.20816,41
162.5,5.2116,599
162.5,6.21665,585
162.5,7.22362,40
162.5,8.23284,41
162.5,9.24464,41
162.5,10.25936,665
162.5,11.27734,NaN
162.5,12.29894,586
162.5,13.32453,41
162.5,14.35449,39
162.5,15.38921,39
162.5,16.4291,46
162.5,17.47459,39
162.5,18.52613,38
162.5,19.58417,38
162.5,20.64921,38
162.5,21.72177,38
162.5,22.80239,39
162.5,23.89166,38
162.5,24.99018,38
162.5,26.09861,39
162.5,27.21765,39
162.5,28.34806,38
162.5,29.49063,38
162.5,30.64625,38
162.5,31.81585,36
162.5,33.00047,39
162.5,34.20122,43
162.5,35.41933,39
162.5,36.65617,45
162.5,37.91321,53
162.5,39.19213,38
162.5,40.49479,30
162.5,41.82327,28
162.5,43.17993,25
162.5,44.56747,26
162.5,45.98897,26
162.5,47.448,26
162.5,48.94875,31
162.5,50.49615,38
162.5,52.09608,48
162.5,53.75572,27
162.5,55.48388,30
162.5,57.29166,NaN
162.5,59.19334,NaN
162.5,61.20787,17
162.5,63.36129,NaN
162.5,65.69124,NaN
162.5,68.25572,NaN
162.5,71.15352,20
162.5,74.58264,3
162.5,79.11166,2
163.5,-77.04822,NaN
163.5,-73.09689,NaN
163.5,-69.92046,79
163.5,-67.17492,58
163.5,-64.71517,34
163.5,-62.46289,32
163.5,-60.36995,25
163.5,-58.40418,24
163.5,-56.54284,26
163.5,-54.7691,31
163.5,-53.07012,26
163.5,-51.43583,59
163.5,-49.85814,56
163.5,-48.33045,35
163.5,-46.84729,42
163.5,-45.40405,53
163.5,-43.99682,41
163.5,-42.62225,41
163.5,-41.2774,48
163.5,-39.95974,51
163.5,-38.66701,51
163.5,-37.39724,54
163.5,-36.14864,53
163.5,-34.91962,53
163.5,-33.70876,31
163.5,-32.51474,59
163.5,-31.33638,33
163.5,-30.17261,34
163.5,-29.02243,46
163.5,-27.88493,37
163.5,-26.75926,59
163.5,-25.64464,64
163.5,-24.54034,53
163.5,-23.44568,46
163.5,-22.36001,50
163.5,-21.28275,620
163.5,-20.21333,754
163.5,-19.1512,794
163.5,-18.09588,70
163.5,-17.04687,71
163.5,-16.00372,73
163.5,-14.96599,72
163.5,-13.93326,49
163.5,-12.90513,72
163.5,-11.88122,52
163.5,-10.86114,774
163.5,-9.84453,58
163.5,-8.83105,845
163.5,-7.82034,840
163.5,-6.81208,57
163.5,-5.80593,40
163.5,-4.80158,38
163.5,-3.79871,38
163.5,-2.797,38
163.5,-1.79614,38
163.5,-0.79584,38
163.5,0.20423,38
163.5,1.20435,38
163.5,2.20485,38
163.5,3.20602,40
163.5,4.20816,589
163.5,5.2116,584
163.5,6.21665,587
163.5,7.22362,40
163.5,8.23284,41
163.5,9.24464,42
163.5,10.25936,41
163.5,11.27734,562
163.5,12.29894,40
163.5,13.32453,40
163.5,14.35449,41
163.5,15.38921,39
163.5,16.4291,39
163.5,17.47459,39
163.5,18.52613,38
163.5,19.58417,40
163.5,20.64921,42
163.5,21.72177,40
163.5,22.80239,39
163.5,23.89166,38
163.5,24.99018,38
163.5,26.09861,39
163.5,27.21765,39
163.5,28.34806,39
163.5,29.49063,37
163.5,30.64625,38
163.5,31.81585,36
163.5,33.00047,38
163.5,34.20122,42
163.5,35.41933,39
163.5,36.65617,39
163.5,37.91321,49
163.5,39.19213,37
163.5,40.49479,31
163.5,41.82327,28
163.5,43.17993,24
163.5,44.56747,28
163.5,45.98897,26
163.5,47.448,24
163.5,48.94875,29
163.5,50.49615,37
163.5,52.09608,42
163.5,53.75572,26
163.5,55.48388,46
163.5,57.29166,29
163.5,59.19334,NaN
163.5,61.20787,NaN
163.5,63.36129,NaN
163.5,65.69124,NaN
163.5,68.25572,NaN
163.5,71.15352,5
163.5,74.58264,5
163.5,79.11166,1
164.5,-77.04822,120
164.5,-73.09689,NaN
164.5,-69.92046,24
164.5,-67.17492,NaN
164.5,-64.71517,23
164.5,-62.46289,36
164.5,-60.36995,20
164.5,-58.40418,24
164.5,-56.54284,25
164.5,-54.7691,35
164.5,-53.07012,28
164.5,-51.43583,87
164.5,-49.85814,132
164.5,-48.33045,11
164.5,-46.84729,12
164.5,-45.40405,13
164.5,-43.99682,41
164.5,-42.62225,41
164.5,-41.2774,44
164.5,-39.95974,46
164.5,-38.66701,49
164.5,-37.39724,51
164.5,-36.14864,24
164.5,-34.91962,52
164.5,-33.70876,29
164.5,-32.51474,30
164.5,-31.33638,31
164.5,-30.17261,49
164.5,-29.02243,46
164.5,-27.88493,46
164.5,-26.75926,36
164.5,-25.64464,51
164.5,-24.54034,42
164.5,-23.44568,49
164.5,-22.36001,510
164.5,-21.28275,639
164.5,-20.21333,NaN
